Process ID=1508,Messaging Broker Name=AISEmbeddedBroker,Broker Memory Limit=52428800,Broker Store Limit=1073741824
Time,CPU Usage,Threads,Handles,Private Bytes,Virtual Bytes,Available Bytes,Broker Memory Usage,Broker Store Usage,Total Messages Enqueued,Total Messages Dequeued,Number of Pending Messages,Number of Queues,Number of Topics,Total CPU Usage, Process - IO Read Operations/sec, Process - IO Write Operations/sec, System - File Read Operations/sec, System - File Write Operations/sec
2017-Feb-09 02:29:38.138,71.805,74,1793,1847324672,25076244480,18610946048,0,1,0,0,0,0,0,135.052,323,7,1002,9
2017-Feb-09 02:29:48.138,68.641,74,1792,1859973120,25088831488,18492203008,0,1,0,0,0,0,0,154.139,219,7470,1034,7505
2017-Feb-09 02:29:58.138,22.776,74,1792,1859973120,25088831488,18552827904,0,1,0,0,0,0,0,72.393,61,3543,431,3574
2017-Feb-09 02:30:08.231,2.937,74,1792,1859973120,25088831488,18557198336,0,1,0,0,0,0,0,86.096,1,6,1153,10
2017-Feb-09 02:30:18.247,2.181,73,1790,1859944448,25086734336,18575921152,0,1,0,0,0,0,0,131.469,1,6,1226,19
2017-Feb-09 02:30:28.262,1.402,74,1790,1859973120,25088831488,18637647872,0,1,0,0,0,0,0,47.826,0,6,293,8
2017-Feb-09 02:30:38.278,0.935,74,1790,1859973120,25088831488,18523627520,0,1,0,0,0,0,0,78.511,0,6,1055,66
2017-Feb-09 02:30:48.293,0.623,74,1790,1859973120,25088831488,18641371136,0,1,0,0,0,0,0,76.486,0,6,674,7
2017-Feb-09 02:30:58.309,0.935,74,1790,1859973120,25088831488,18658041856,0,1,0,0,0,0,0,46.268,0,6,384,17
2017-Feb-09 02:31:08.324,0.935,74,1792,1859973120,25088831488,18602504192,0,1,0,0,0,0,0,60.131,0,6,622,7
2017-Feb-09 02:31:18.324,1.248,74,1792,1859973120,25088831488,18642530304,0,1,0,0,0,0,0,65.997,0,6,704,8
2017-Feb-09 02:31:28.339,1.090,74,1792,1859973120,25088831488,18603954176,0,1,0,0,0,0,0,51.409,0,6,456,7
2017-Feb-09 02:31:38.339,1.092,73,1790,1859948544,25086734336,18594701312,0,1,0,0,0,0,0,71.457,0,6,661,7
2017-Feb-09 02:31:48.355,0.156,73,1790,1859948544,25086734336,18646745088,0,1,0,0,0,0,0,52.343,0,6,568,7
2017-Feb-09 02:31:58.370,0.779,73,1790,1859948544,25086734336,18542817280,0,1,0,0,0,0,0,61.066,0,6,648,19
2017-Feb-09 02:32:08.386,0.935,74,1790,1859973120,25088831488,18569273344,0,1,0,0,0,0,0,82.093,0,6,870,7
2017-Feb-09 02:32:18.401,20.405,74,1788,1847406592,25076244480,18626473984,0,1,0,0,0,0,0,89.103,84,6,856,8
2017-Feb-09 02:32:28.401,56.941,74,1793,1847480320,25076244480,18623397888,0,1,0,0,0,0,0,112.954,235,7,750,8
2017-Feb-09 02:32:38.416,63.550,74,1793,1847525376,25076244480,18577305600,0,1,0,0,0,0,0,121.033,314,7,990,8
2017-Feb-09 02:32:48.416,52.105,74,1793,1847599104,25076244480,18632880128,0,1,0,0,0,0,0,128.242,255,7,1059,8
2017-Feb-09 02:32:58.432,72.740,74,1793,1847644160,25076244480,18572689408,0,1,0,0,0,0,0,144.553,329,7,764,17
2017-Feb-09 02:33:08.447,60.279,74,1793,1847726080,25076244480,18614177792,0,1,0,0,0,0,0,131.625,248,7,990,10
2017-Feb-09 02:33:18.463,70.404,73,1791,1860382720,25086734336,18628866048,0,1,0,0,0,0,0,124.460,303,8,800,10
2017-Feb-09 02:33:28.478,43.146,74,1790,1860419584,25088831488,18448891904,0,1,0,0,0,0,0,133.806,98,10876,846,10878
2017-Feb-09 02:33:38.493,2.492,74,1790,1860419584,25088831488,18489057280,0,1,0,0,0,0,0,88.947,3,6,879,21
2017-Feb-09 02:33:48.509,1.246,74,1790,1860419584,25088831488,18583781376,0,1,0,0,0,0,0,65.271,0,6,352,21
2017-Feb-09 02:33:58.524,0.935,74,1790,1860419584,25088831488,18574024704,0,1,0,0,0,0,0,55.614,0,6,686,16
2017-Feb-09 02:34:08.540,1.402,74,1792,1860419584,25088831488,18528149504,0,1,0,0,0,0,0,64.960,2,6,650,8
2017-Feb-09 02:34:18.540,0.780,74,1792,1860419584,25088831488,18529964032,0,1,0,0,0,0,0,63.345,0,6,610,9
2017-Feb-09 02:34:28.540,1.404,74,1792,1860419584,25088831488,18546745344,0,1,0,0,0,0,0,70.209,0,6,588,9
2017-Feb-09 02:34:38.555,1.090,73,1790,1860395008,25086734336,18530664448,0,1,0,0,0,0,0,76.486,0,6,690,7
2017-Feb-09 02:34:48.570,1.558,73,1790,1860395008,25086734336,18518917120,0,1,0,0,0,0,0,49.072,0,6,227,7
2017-Feb-09 02:34:58.586,0.935,73,1790,1860395008,25086734336,18587451392,0,1,0,0,0,0,0,77.888,0,3,765,13
2017-Feb-09 02:35:08.601,0.467,74,1790,1860419584,25088831488,18531414016,0,1,0,0,0,0,0,84.430,0,6,760,8
2017-Feb-09 02:35:18.617,1.090,74,1790,1860419584,25088831488,18497912832,0,1,0,0,0,0,0,52.499,0,6,809,10
2017-Feb-09 02:35:28.617,1.248,74,1792,1860419584,25088831488,18586664960,0,1,0,0,0,0,0,62.721,0,6,989,7
2017-Feb-09 02:35:38.632,0.623,74,1792,1860419584,25088831488,18474598400,0,1,0,0,0,0,0,85.053,0,6,718,15
2017-Feb-09 02:35:48.648,73.052,74,1793,1847881728,25076244480,18449121280,0,1,0,0,0,0,0,209.973,301,7,1004,19
2017-Feb-09 02:35:58.679,72.471,74,1793,1847955456,25076244480,18585923584,0,1,0,0,0,0,0,128.155,345,7,1498,141
2017-Feb-09 02:36:08.741,52.712,74,1793,1848029184,25076244480,18511208448,0,1,0,0,0,0,0,166.826,232,7,1370,8
2017-Feb-09 02:36:18.741,69.265,73,1791,1848016896,25074147328,18492375040,0,1,0,0,0,0,0,101.254,320,7,778,10
2017-Feb-09 02:36:28.756,46.261,74,1791,1848094720,25076244480,18596896768,0,1,0,0,0,0,0,115.426,205,7,985,10
2017-Feb-09 02:36:38.756,57.097,74,1791,1848168448,25076244480,18551693312,0,1,0,0,0,0,0,114.982,269,7,1088,9
2017-Feb-09 02:36:48.756,58.033,74,1790,1860792320,25088831488,18335784960,0,1,0,0,0,0,0,90.958,185,10308,542,10312
2017-Feb-09 02:36:58.771,7.476,74,1790,1860829184,25088831488,18488201216,0,1,0,0,0,0,0,71.502,20,6,722,24
2017-Feb-09 02:37:08.787,2.959,74,1792,1860829184,25088831488,18441056256,0,1,0,0,0,0,0,75.396,0,6,1349,7
2017-Feb-09 02:37:18.802,1.558,74,1792,1860829184,25088831488,18498293760,0,1,0,0,0,0,0,52.032,1,6,770,7
2017-Feb-09 02:37:28.818,0.935,74,1792,1860829184,25088831488,18600869888,0,1,0,0,0,0,0,57.172,0,6,735,17
2017-Feb-09 02:37:38.833,1.090,73,1790,1860804608,25086734336,18486657024,0,1,0,0,0,0,0,52.966,0,6,718,8
2017-Feb-09 02:37:48.849,0.779,73,1790,1860804608,25086734336,18594398208,0,1,0,0,0,0,0,52.810,0,6,731,7
2017-Feb-09 02:37:58.864,0.623,73,1790,1860804608,25086734336,18594017280,0,1,0,0,0,0,0,38.480,0,6,427,17
2017-Feb-09 02:38:08.880,0.312,74,1790,1860829184,25088831488,18495688704,0,1,0,0,0,0,0,60.287,0,6,1092,67
2017-Feb-09 02:38:18.895,0.623,74,1790,1860829184,25088831488,18500534272,0,1,0,0,0,0,0,69.633,0,6,844,7
2017-Feb-09 02:38:28.911,0.623,74,1792,1860829184,25088831488,18620608512,0,1,0,0,0,0,0,22.126,0,6,260,7
2017-Feb-09 02:38:38.926,1.090,74,1792,1860829184,25088831488,18501865472,0,1,0,0,0,0,0,50.162,0,6,734,17
2017-Feb-09 02:38:48.941,74.298,74,1793,1848254464,25076244480,18538278912,0,1,0,0,0,0,0,139.413,350,7,1238,17
2017-Feb-09 02:38:58.957,54.205,74,1793,1848291328,25076244480,18605121536,0,1,0,0,0,0,0,86.922,267,7,735,17
2017-Feb-09 02:39:08.972,74.765,74,1793,1848365056,25076244480,18536239104,0,1,0,0,0,0,0,122.279,352,7,1075,8
2017-Feb-09 02:39:18.988,56.541,73,1791,1848373248,25074147328,18540351488,0,1,0,0,0,0,0,109.351,278,7,1008,9
2017-Feb-09 02:39:29.003,61.681,74,1791,1848455168,25076244480,18546860032,0,1,0,0,0,0,0,82.561,301,7,529,9
2017-Feb-09 02:39:39.003,74.726,74,1791,1848565760,25076244480,18483687424,0,1,0,0,0,0,0,128.866,361,8,1167,9
2017-Feb-09 02:39:49.003,63.805,74,1790,1861214208,25088831488,18487009280,0,1,0,0,0,0,0,119.662,200,11246,983,11247
2017-Feb-09 02:39:59.003,3.900,74,1790,1861214208,25088831488,18557169664,0,1,0,0,0,0,0,41.193,1,6,359,17
2017-Feb-09 02:40:09.018,1.713,74,1792,1861214208,25088831488,18526519296,0,1,0,0,0,0,0,57.327,0,6,4949,7
2017-Feb-09 02:40:19.018,2.028,74,1792,1861214208,25088831488,18590097408,0,1,0,0,0,0,0,71.145,0,6,2311,8
2017-Feb-09 02:40:29.034,1.402,74,1792,1861214208,25088831488,18537639936,0,1,0,0,0,0,0,44.555,1,6,391,7
2017-Feb-09 02:40:39.049,0.935,73,1790,1861189632,25086734336,18487328768,0,1,0,0,0,0,0,64.648,0,6,888,7
2017-Feb-09 02:40:49.049,0.624,73,1790,1861189632,25086734336,18549092352,0,1,0,0,0,0,0,55.233,0,6,2006,12
2017-Feb-09 02:40:59.064,0.467,73,1790,1861189632,25086734336,18441621504,0,1,0,0,0,0,0,27.577,0,6,263,16
2017-Feb-09 02:41:09.080,2.336,74,1790,1861214208,25088831488,18452582400,0,1,0,0,0,0,0,62.156,0,6,769,8
2017-Feb-09 02:41:19.095,0.935,74,1790,1861214208,25088831488,18536087552,0,1,0,0,0,0,0,52.499,0,6,720,21
2017-Feb-09 02:41:29.095,0.936,74,1792,1861214208,25088831488,18548072448,0,1,0,0,0,0,0,34.172,0,6,355,7
2017-Feb-09 02:41:39.111,0.623,74,1792,1861214208,25088831488,18433597440,0,1,0,0,0,0,0,52.187,0,6,715,7
2017-Feb-09 02:41:49.126,0.467,74,1792,1861214208,25088831488,18512601088,0,1,0,0,0,0,0,51.253,0,6,780,7
2017-Feb-09 02:41:59.142,0.779,74,1792,1861214208,25088831488,18562785280,0,1,0,0,0,0,0,31.004,0,6,383,16
2017-Feb-09 02:42:09.157,1.558,74,1792,1861214208,25088831488,18471690240,0,1,0,0,0,0,0,54.056,0,3,746,4
2017-Feb-09 02:42:19.157,38.377,73,1791,1848610816,25074147328,18457432064,0,1,0,0,0,0,0,105.622,178,10,1041,17
2017-Feb-09 02:42:29.172,74.609,74,1791,1848750080,25076244480,18578731008,0,1,0,0,0,0,0,106.703,397,6,830,8
2017-Feb-09 02:42:39.188,57.008,74,1791,1848750080,25076244480,18520514560,0,1,0,0,0,0,0,95.489,281,7,810,8
2017-Feb-09 02:42:49.188,50.233,74,1791,1848807424,25076244480,18527154176,0,1,0,0,0,0,0,98.446,213,7,909,14
2017-Feb-09 02:42:59.203,74.142,74,1791,1848893440,25076244480,18584539136,0,1,0,0,0,0,0,117.139,366,7,1198,115
2017-Feb-09 02:43:09.219,55.139,74,1793,1849004032,25076244480,18602909696,0,1,0,0,0,0,0,76.797,233,7,468,11
2017-Feb-09 02:43:19.234,88.005,74,1793,1861697536,25088831488,18434809856,0,1,0,0,0,0,0,141.594,314,10211,1075,10213
2017-Feb-09 02:43:29.234,12.168,74,1792,1861697536,25088831488,18471653376,0,1,0,0,0,0,0,67.557,53,752,727,753
2017-Feb-09 02:43:39.249,4.517,73,1790,1861672960,25086734336,18512781312,0,1,0,0,0,0,0,42.374,7,3,391,4
2017-Feb-09 02:43:49.265,7.165,73,1790,1861672960,25086734336,18511523840,0,1,0,0,0,0,0,149.382,19,6,1394,317
2017-Feb-09 02:43:59.280,0.312,73,1790,1861672960,25086734336,18506858496,0,1,0,0,0,0,0,131.314,0,6,1039,39
2017-Feb-09 02:44:09.280,1.092,74,1790,1861697536,25088831488,18515976192,0,1,0,0,0,0,0,40.101,0,6,375,8
2017-Feb-09 02:44:19.296,1.090,74,1790,1861697536,25088831488,18463432704,0,1,0,0,0,0,0,51.876,0,6,653,7
2017-Feb-09 02:44:29.295,1.092,74,1792,1861697536,25088831488,18453012480,0,1,0,0,0,0,0,59.289,0,6,687,8
2017-Feb-09 02:44:39.311,0.935,74,1792,1861697536,25088831488,18514616320,0,1,0,0,0,0,0,44.244,0,6,578,7
2017-Feb-09 02:44:49.326,1.090,74,1792,1861697536,25088831488,18537603072,0,1,0,0,0,0,0,39.104,0,6,509,7
2017-Feb-09 02:44:59.342,1.402,74,1792,1861697536,25088831488,18513993728,0,1,0,0,0,0,0,53.433,0,6,736,16
2017-Feb-09 02:45:09.357,0.779,74,1792,1861697536,25088831488,18523086848,0,1,0,0,0,0,0,51.097,0,6,693,7
2017-Feb-09 02:45:19.373,1.090,73,1790,1861668864,25086734336,18468982784,0,1,0,0,0,0,0,26.954,0,6,778,9
2017-Feb-09 02:45:29.388,1.558,74,1790,1861697536,25088831488,18529497088,0,1,0,0,0,0,0,59.352,0,6,780,7
2017-Feb-09 02:45:39.404,66.821,74,1791,1849196544,25076244480,18508103680,0,1,0,0,0,0,0,115.582,321,7,1019,8
2017-Feb-09 02:45:49.419,65.264,74,1791,1849270272,25076244480,18510413824,0,1,0,0,0,0,0,95.177,307,7,701,8
2017-Feb-09 02:45:59.419,78.782,74,1791,1849344000,25076244480,18552467456,0,1,0,0,0,0,0,121.378,390,7,1018,18
2017-Feb-09 02:46:09.434,55.606,74,1793,1849380864,25076244480,18528624640,0,1,0,0,0,0,0,103.432,276,7,897,8
2017-Feb-09 02:46:19.450,58.722,74,1793,1849454592,25076244480,18523598848,0,1,0,0,0,0,0,96.891,293,7,800,9
2017-Feb-09 02:46:29.465,76.790,74,1793,1849565184,25076244480,18529677312,0,1,0,0,0,0,0,124.772,417,7,1090,9
2017-Feb-09 02:46:39.465,69.421,73,1790,1862164480,25086734336,18437005312,0,1,0,0,0,0,0,118.570,209,11721,893,11722
2017-Feb-09 02:46:49.481,6.542,73,1790,1862164480,25086734336,18483376128,0,1,0,0,0,0,0,44.244,0,6,369,7
2017-Feb-09 02:46:59.496,4.984,73,1790,1862164480,25086734336,18506919936,0,1,0,0,0,0,0,58.574,13,6,704,16
2017-Feb-09 02:47:09.511,1.402,74,1790,1862189056,25088831488,18499063808,0,1,0,0,0,0,0,55.926,0,6,672,7
2017-Feb-09 02:47:19.527,2.181,74,1790,1862189056,25088831488,18507616256,0,1,0,0,0,0,0,39.571,1,6,371,8
2017-Feb-09 02:47:29.542,1.869,74,1792,1862189056,25088831488,18496319488,0,1,0,0,0,0,0,54.835,0,6,673,7
2017-Feb-09 02:47:39.558,1.402,74,1792,1862189056,25088831488,18558377984,0,1,0,0,0,0,0,54.056,0,6,758,7
2017-Feb-09 02:47:49.573,1.090,74,1792,1862189056,25088831488,18505838592,0,1,0,0,0,0,0,27.421,0,6,295,7
2017-Feb-09 02:47:59.589,1.713,74,1792,1862189056,25088831488,18495410176,0,1,0,0,0,0,0,48.293,0,6,694,20
2017-Feb-09 02:48:09.604,78.036,74,1793,1849651200,25076244480,18486792192,0,1,0,0,0,0,0,133.806,358,7,1062,10
2017-Feb-09 02:48:19.604,73.634,73,1791,1849659392,25074147328,18537754624,0,1,0,0,0,0,0,98.602,342,7,629,8
2017-Feb-09 02:48:29.620,70.404,74,1791,1849827328,25076244480,18535833600,0,1,0,0,0,0,0,116.672,353,7,1012,9
2017-Feb-09 02:48:39.635,74.453,74,1791,1849901056,25076244480,18485317632,0,1,0,0,0,0,0,121.656,354,7,961,8
2017-Feb-09 02:48:49.650,84.266,74,1791,1849946112,25076244480,18511810560,0,1,0,0,0,0,0,132.871,412,7,925,39
2017-Feb-09 02:48:59.666,76.634,74,1791,1850068992,25076244480,18532773888,0,1,0,0,0,0,0,126.797,396,8,1136,19
2017-Feb-09 02:49:09.681,69.781,74,1792,1862717440,25088831488,18355548160,0,1,0,0,0,0,0,122.279,214,13000,805,13001
2017-Feb-09 02:49:19.681,6.864,74,1792,1862717440,25088831488,18462539776,0,1,0,0,0,0,0,48.681,6,6,466,8
2017-Feb-09 02:49:29.697,13.551,74,1792,1862717440,25088831488,18486116352,0,1,0,0,0,0,0,78.044,32,6,2020,12
2017-Feb-09 02:49:39.712,0.779,73,1790,1862692864,25086734336,18463948800,0,1,0,0,0,0,0,42.998,0,6,513,7
2017-Feb-09 02:49:49.728,1.246,73,1790,1862692864,25086734336,18467045376,0,1,0,0,0,0,0,42.530,0,6,476,7
2017-Feb-09 02:49:59.743,0.935,73,1790,1862692864,25086734336,18452799488,0,1,0,0,0,0,0,70.723,0,6,897,16
2017-Feb-09 02:50:09.743,1.560,74,1790,1862717440,25088831488,18478387200,0,1,0,0,0,0,0,39.945,0,6,444,8
2017-Feb-09 02:50:19.743,2.028,74,1790,1862717440,25088831488,18411167744,0,1,0,0,0,0,0,44.001,0,3,1049,5
2017-Feb-09 02:50:29.758,1.402,74,1792,1862717440,25088831488,18471235584,0,1,0,0,0,0,0,56.393,0,6,793,7
2017-Feb-09 02:50:39.774,0.312,74,1792,1862717440,25088831488,18470649856,0,1,0,0,0,0,0,44.088,0,6,642,7
2017-Feb-09 02:50:49.789,2.959,74,1792,1862717440,25088831488,18440511488,0,1,0,0,0,0,0,34.586,0,6,413,7
2017-Feb-09 02:50:59.805,80.840,74,1793,1850204160,25076244480,18411782144,0,1,0,0,0,0,0,127.264,397,7,1081,18
2017-Feb-09 02:51:09.804,77.846,74,1793,1850314752,25076244480,18488889344,0,1,0,0,0,0,0,127.774,406,7,1117,8
2017-Feb-09 02:51:19.820,75.232,73,1791,1850343424,25074147328,18439188480,0,1,0,0,0,0,0,104.523,386,7,779,8
2017-Feb-09 02:51:29.820,80.030,74,1791,1850445824,25076244480,18481868800,0,1,0,0,0,0,0,138.695,413,8,1206,9
2017-Feb-09 02:51:39.835,51.401,74,1791,1850494976,25076244480,18498945024,0,1,0,0,0,0,0,90.972,278,7,856,8
2017-Feb-09 02:51:49.851,76.634,74,1791,1850580992,25076244480,18550210560,0,1,0,0,0,0,0,110.130,432,8,851,9
2017-Feb-09 02:51:59.866,76.478,74,1790,1863237632,25088831488,18429001728,0,1,0,0,0,0,0,133.962,275,12455,1041,12466
2017-Feb-09 02:52:09.866,8.424,74,1792,1863249920,25088831488,18482122752,0,1,0,0,0,0,0,34.952,8,6,209,8
2017-Feb-09 02:52:19.881,5.140,74,1792,1863249920,25088831488,18469380096,0,1,0,0,0,0,0,59.820,0,6,673,7
2017-Feb-09 02:52:29.881,2.028,74,1792,1863249920,25088831488,18483568640,0,1,0,0,0,0,0,59.445,1,6,679,7
2017-Feb-09 02:52:39.897,3.115,73,1790,1863225344,25086734336,18483204096,0,1,0,0,0,0,0,37.390,0,6,397,7
2017-Feb-09 02:52:49.912,2.492,73,1790,1863225344,25086734336,18472628224,0,1,0,0,0,0,0,50.786,0,6,712,7
2017-Feb-09 02:52:59.928,1.402,73,1790,1863225344,25086734336,18464956416,0,1,0,0,0,0,0,50.162,0,6,751,17
2017-Feb-09 02:53:09.943,40.186,74,1791,1850675200,25076244480,18462789632,0,1,0,0,0,0,0,72.280,189,7,561,9
2017-Feb-09 02:53:19.943,91.418,74,1791,1850748928,25076244480,18449043456,0,1,0,0,0,0,0,137.759,471,7,1148,9
2017-Feb-09 02:53:29.958,87.693,74,1793,1850822656,25076244480,18464485376,0,1,0,0,0,0,0,140.192,463,7,1208,8
2017-Feb-09 02:53:39.958,76.130,74,1793,1850859520,25076244480,18524135424,0,1,0,0,0,0,0,103.282,376,7,665,10
2017-Feb-09 02:53:49.958,86.426,74,1790,1851019264,25076244480,18416521216,0,1,0,0,0,0,0,149.459,453,8,1205,26
2017-Feb-09 02:53:59.974,83.799,74,1793,1851064320,25076244480,18455318528,0,1,0,0,0,0,0,140.036,437,8,1227,19
2017-Feb-09 02:54:09.989,93.612,74,1792,1863712768,25088831488,18415247360,0,1,0,0,0,0,0,127.420,344,13853,710,13854
2017-Feb-09 02:54:19.989,13.572,73,1790,1863684096,25086734336,18341691392,0,1,0,0,0,0,0,67.557,9,6,681,9
2017-Feb-09 02:54:29.989,7.956,74,1790,1863712768,25088831488,18373500928,0,1,0,0,0,0,0,72.705,0,6,789,7
2017-Feb-09 02:54:39.989,3.432,74,1790,1863712768,25088831488,18488991744,0,1,0,0,0,0,0,50.553,0,6,585,7
2017-Feb-09 02:54:50.004,2.336,74,1790,1863712768,25088831488,18480291840,0,1,0,0,0,0,0,50.474,0,6,513,8
2017-Feb-09 02:55:00.020,2.025,74,1790,1863712768,25088831488,18379022336,0,1,0,0,0,0,0,51.253,0,6,745,16
2017-Feb-09 02:55:10.035,2.336,74,1792,1863712768,25088831488,18511437824,0,1,0,0,0,0,0,52.187,0,6,713,7
2017-Feb-09 02:55:20.050,2.336,74,1792,1863712768,25088831488,18511024128,0,1,0,0,0,0,0,38.948,0,6,885,9
2017-Feb-09 02:55:30.082,60.030,74,1793,1851219968,25076244480,18392002560,0,1,0,0,0,0,0,109.337,317,7,1003,8
2017-Feb-09 02:55:40.081,87.674,73,1791,1851342848,25074147328,18486943744,0,1,0,0,0,0,0,135.419,461,7,1143,8
2017-Feb-09 02:55:50.097,75.855,73,1791,1851461632,25074147328,18490351616,0,1,0,0,0,0,0,113.713,446,7,973,8
2017-Feb-09 02:56:00.112,91.120,73,1791,1851584512,25090727936,18385215488,0,1,0,0,0,0,0,130.379,514,7,1078,18
2017-Feb-09 02:56:10.128,85.668,74,1791,1851695104,25092825088,18444967936,0,1,0,0,0,0,0,139.725,486,8,1241,9
2017-Feb-09 02:56:20.143,83.487,74,1791,1851822080,25092825088,18496569344,0,1,0,0,0,0,0,122.747,439,8,951,9
2017-Feb-09 02:56:30.221,93.032,74,1792,1864507392,25105412096,18326720512,0,1,0,0,0,0,0,134.835,309,13882,802,13884
2017-Feb-09 02:56:40.237,14.797,74,1792,1864507392,25105412096,18397224960,0,1,0,0,0,0,0,74.461,25,6,736,7
2017-Feb-09 02:56:50.236,7.488,74,1792,1864507392,25105412096,18418225152,0,1,0,0,0,0,0,46.185,0,6,324,7
2017-Feb-09 02:57:00.252,4.673,74,1792,1864507392,25105412096,18361520128,0,1,0,0,0,0,0,62.935,0,6,686,16
2017-Feb-09 02:57:10.252,1.716,74,1792,1864507392,25105412096,18413453312,0,1,0,0,0,0,0,61.941,0,6,768,7
2017-Feb-09 02:57:20.267,2.648,73,1790,1864478720,25103314944,18430894080,0,1,0,0,0,0,0,32.250,0,6,392,8
2017-Feb-09 02:57:30.283,3.115,74,1790,1864507392,25105412096,18360311808,0,1,0,0,0,0,0,43.465,0,6,557,7
2017-Feb-09 02:57:40.298,67.444,74,1791,1851932672,25092825088,18413383680,0,1,0,0,0,0,0,109.663,336,7,929,8
2017-Feb-09 02:57:50.314,81.930,74,1791,1851969536,25092825088,18406092800,0,1,0,0,0,0,0,131.625,407,4,1094,5
2017-Feb-09 02:58:00.313,80.966,74,1791,1852088320,25092825088,18354356224,0,1,0,0,0,0,0,119.038,435,10,994,21
2017-Feb-09 02:58:10.329,80.684,74,1793,1852211200,25092825088,18350514176,0,1,0,0,0,0,0,110.597,439,4,756,6
2017-Feb-09 02:58:20.360,89.112,74,1793,1852321792,25092825088,18428481536,0,1,0,0,0,0,0,130.954,513,7,1139,9
2017-Feb-09 02:58:30.360,73.010,74,1793,1852358656,25092825088,18346500096,0,1,0,0,0,0,0,112.330,403,8,949,9
2017-Feb-09 02:58:40.375,78.347,73,1790,1865003008,25103314944,18279284736,0,1,0,0,0,0,0,127.887,270,13666,833,13667
2017-Feb-09 02:58:50.375,8.424,73,1790,1865003008,25103314944,18399301632,0,1,0,0,0,0,0,78.633,15,6,799,18
2017-Feb-09 02:59:00.391,4.050,73,1790,1865003008,25103314944,18308452352,0,1,0,0,0,0,0,126.485,0,6,1088,318
2017-Feb-09 02:59:10.406,2.181,74,1790,1865039872,25105412096,18353750016,0,1,0,0,0,0,0,38.169,1,6,310,8
2017-Feb-09 02:59:20.421,1.713,74,1790,1865039872,25105412096,18383958016,0,1,0,0,0,0,0,50.941,0,6,637,7
2017-Feb-09 02:59:30.437,2.025,74,1792,1865039872,25105412096,18332368896,0,1,0,0,0,0,0,58.262,0,6,732,8
2017-Feb-09 02:59:40.452,2.804,74,1792,1865039872,25105412096,18386272256,0,1,0,0,0,0,0,30.069,0,6,338,7
2017-Feb-09 02:59:50.468,26.323,74,1793,1852465152,25092825088,18364211200,0,1,0,0,0,0,0,88.635,108,7,789,8
2017-Feb-09 03:00:00.530,85.735,74,1793,1852583936,25092825088,18296258560,0,1,0,0,0,0,0,135.354,492,7,1590,18
2017-Feb-09 03:00:10.546,91.276,74,1793,1852686336,25092825088,18358861824,0,1,0,0,0,0,0,154.366,499,7,1018,14
2017-Feb-09 03:00:20.545,75.194,73,1791,1852702720,25090727936,18437386240,0,1,0,0,0,0,0,155.231,407,7,1702,15
2017-Feb-09 03:00:30.561,65.731,74,1791,1852805120,25092825088,18325393408,0,1,0,0,0,0,0,89.881,354,8,624,9
2017-Feb-09 03:00:40.576,87.070,74,1791,1852887040,25092825088,18446962688,0,1,0,0,0,0,0,128.354,493,8,1108,9
2017-Feb-09 03:00:50.592,92.677,74,1790,1865609216,25105412096,18240356352,0,1,0,0,0,0,0,142.061,414,6395,1097,6387
2017-Feb-09 03:01:00.607,39.719,74,1790,1865654272,25105412096,18267820032,0,1,0,0,0,0,0,77.888,118,7424,499,7444
2017-Feb-09 03:01:10.607,8.112,74,1792,1865654272,25105412096,18403454976,0,1,0,0,0,0,0,67.713,8,6,683,8
2017-Feb-09 03:01:20.623,2.648,74,1792,1865654272,25105412096,18302660608,0,1,0,0,0,0,0,56.237,0,6,675,7
2017-Feb-09 03:01:30.638,1.090,74,1792,1865654272,25105412096,18301980672,0,1,0,0,0,0,0,42.842,0,6,379,7
2017-Feb-09 03:01:40.653,2.648,73,1790,1865629696,25103314944,18433073152,0,1,0,0,0,0,0,55.458,0,6,672,7
2017-Feb-09 03:01:50.669,1.558,73,1790,1865629696,25103314944,18411147264,0,1,0,0,0,0,0,62.935,1,6,859,7
2017-Feb-09 03:02:00.684,1.558,73,1790,1865629696,25103314944,18304544768,0,1,0,0,0,0,0,41.440,0,6,578,17
2017-Feb-09 03:02:10.700,1.246,74,1790,1865654272,25105412096,18303754240,0,1,0,0,0,0,0,41.128,0,6,491,7
2017-Feb-09 03:02:20.715,44.703,74,1791,1853079552,25092825088,18339938304,0,1,0,0,0,0,0,87.389,229,6,938,13
2017-Feb-09 03:02:30.778,64.030,74,1793,1853116416,25092825088,18291859456,0,1,0,0,0,0,0,108.998,318,7,948,8
2017-Feb-09 03:02:40.777,80.654,74,1793,1853235200,25092825088,18290507776,0,1,0,0,0,0,0,118.102,489,7,998,8
2017-Feb-09 03:02:50.793,88.628,74,1793,1853308928,25092825088,18420523008,0,1,0,0,0,0,0,136.298,497,7,1187,8
2017-Feb-09 03:03:00.824,73.560,74,1793,1853419520,25092825088,18313789440,0,1,0,0,0,0,0,128.621,420,7,1179,19
2017-Feb-09 03:03:10.839,80.372,74,1793,1853468672,25092825088,18281365504,0,1,0,0,0,0,0,110.909,457,7,792,9
2017-Feb-09 03:03:20.855,94.546,73,1790,1866125312,25103314944,18313613312,0,1,0,0,0,0,0,142.217,399,13364,1073,13365
2017-Feb-09 03:03:30.855,8.580,74,1790,1866153984,25105412096,18245394432,0,1,0,0,0,0,0,67.089,17,6,703,8
